"BehaviorSpace results (NetLogo 6.1.1)"
"ethnicity bias learning - bjps revisions - varying population sizes.nlogo"
"sensitivity_to_random_pairing_majority_minority"
"08/06/2022 14:22:06:914 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","25","0","9"
"[run number]","spatial?","random-pairing","mr_learning_strategy","conditional_strategies?","initial_proportion_ethnic_learning","plays_per_learn","mr_strategy","shift","[step]","success?","collapse?"
"800","false","0.4","0","false","0.5","1","0","0.1","29","false","true"
"802","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"803","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"805","false","0.5","0","false","0.5","1","0","0.01","18","false","true"
"806","false","0.5","0","false","0.5","1","0","0.01","21","false","true"
"804","false","0.5","0","false","0.5","1","0","0.01","34","false","true"
"807","false","0.5","0","false","0.5","1","0","0.01","25","false","true"
"808","false","0.5","0","false","0.5","1","0","0.01","25","false","true"
"809","false","0.5","0","false","0.5","1","0","0.01","22","false","true"
"810","false","0.5","0","false","0.5","1","0","0.01","22","false","true"
"813","false","0.5","0","false","0.5","1","0","0.01","20","false","true"
"814","false","0.5","0","false","0.5","1","0","0.01","13","false","true"
"811","false","0.5","0","false","0.5","1","0","0.01","28","false","true"
"812","false","0.5","0","false","0.5","1","0","0.01","26","false","true"
"816","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"815","false","0.5","0","false","0.5","1","0","0.01","21","false","true"
"817","false","0.5","0","false","0.5","1","0","0.01","27","false","true"
"820","false","0.5","0","false","0.5","1","0","0.01","19","false","true"
"822","false","0.5","0","false","0.5","1","0","0.01","22","false","true"
"821","false","0.5","0","false","0.5","1","0","0.01","32","false","true"
"823","false","0.5","0","false","0.5","1","0","0.01","21","false","true"
"824","false","0.5","0","false","0.5","1","0","0.01","23","false","true"
"826","false","0.5","0","false","0.5","1","0","0.01","14","false","true"
"819","false","0.5","0","false","0.5","1","0","0.01","96","true","false"
"825","false","0.5","0","false","0.5","1","0","0.01","42","false","true"
"827","false","0.5","0","false","0.5","1","0","0.01","22","false","true"
"829","false","0.5","0","false","0.5","1","0","0.01","15","false","true"
"830","false","0.5","0","false","0.5","1","0","0.01","22","false","true"
"828","false","0.5","0","false","0.5","1","0","0.01","44","false","true"
"831","false","0.5","0","false","0.5","1","0","0.01","27","false","true"
"818","false","0.5","0","false","0.5","1","0","0.01","166","true","false"
"834","false","0.5","0","false","0.5","1","0","0.01","18","false","true"
"832","false","0.5","0","false","0.5","1","0","0.01","25","false","true"
"833","false","0.5","0","false","0.5","1","0","0.01","28","false","true"
"835","false","0.5","0","false","0.5","1","0","0.01","24","false","true"
"838","false","0.5","0","false","0.5","1","0","0.01","18","false","true"
"836","false","0.5","0","false","0.5","1","0","0.01","33","false","true"
"840","false","0.5","0","false","0.5","1","0","0.01","13","false","true"
"841","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"842","false","0.5","0","false","0.5","1","0","0.01","21","false","true"
"843","false","0.5","0","false","0.5","1","0","0.01","20","false","true"
"844","false","0.5","0","false","0.5","1","0","0.01","23","false","true"
"845","false","0.5","0","false","0.5","1","0","0.01","18","false","true"
"846","false","0.5","0","false","0.5","1","0","0.01","16","false","true"
"848","false","0.5","0","false","0.5","1","0","0.01","19","false","true"
"847","false","0.5","0","false","0.5","1","0","0.01","28","false","true"
"849","false","0.5","0","false","0.5","1","0","0.01","16","false","true"
"850","false","0.5","0","false","0.5","1","0","0.01","28","false","true"
"851","false","0.5","0","false","0.5","1","0","0.01","22","false","true"
"852","false","0.5","0","false","0.5","1","0","0.01","20","false","true"
"837","false","0.5","0","false","0.5","1","0","0.01","156","true","false"
"853","false","0.5","0","false","0.5","1","0","0.01","20","false","true"
"854","false","0.5","0","false","0.5","1","0","0.01","16","false","true"
"855","false","0.5","0","false","0.5","1","0","0.01","19","false","true"
"857","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"856","false","0.5","0","false","0.5","1","0","0.01","26","false","true"
"859","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"858","false","0.5","0","false","0.5","1","0","0.01","18","false","true"
"860","false","0.5","0","false","0.5","1","0","0.01","23","false","true"
"862","false","0.5","0","false","0.5","1","0","0.01","16","false","true"
"861","false","0.5","0","false","0.5","1","0","0.01","23","false","true"
"864","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"865","false","0.5","0","false","0.5","1","0","0.01","28","false","true"
"866","false","0.5","0","false","0.5","1","0","0.01","19","false","true"
"868","false","0.5","0","false","0.5","1","0","0.01","16","false","true"
"869","false","0.5","0","false","0.5","1","0","0.01","22","false","true"
"870","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"839","false","0.5","0","false","0.5","1","0","0.01","347","true","false"
"872","false","0.5","0","false","0.5","1","0","0.01","22","false","true"
"871","false","0.5","0","false","0.5","1","0","0.01","34","false","true"
"867","false","0.5","0","false","0.5","1","0","0.01","124","true","false"
"863","false","0.5","0","false","0.5","1","0","0.01","167","true","false"
"873","false","0.5","0","false","0.5","1","0","0.01","21","false","true"
"874","false","0.5","0","false","0.5","1","0","0.01","23","false","true"
"877","false","0.5","0","false","0.5","1","0","0.01","14","false","true"
"876","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"875","false","0.5","0","false","0.5","1","0","0.01","26","false","true"
"880","false","0.5","0","false","0.5","1","0","0.01","14","false","true"
"879","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"878","false","0.5","0","false","0.5","1","0","0.01","19","false","true"
"881","false","0.5","0","false","0.5","1","0","0.01","18","false","true"
"882","false","0.5","0","false","0.5","1","0","0.01","19","false","true"
"883","false","0.5","0","false","0.5","1","0","0.01","30","false","true"
"885","false","0.5","0","false","0.5","1","0","0.01","26","false","true"
"886","false","0.5","0","false","0.5","1","0","0.01","20","false","true"
"887","false","0.5","0","false","0.5","1","0","0.01","19","false","true"
"889","false","0.5","0","false","0.5","1","0","0.01","14","false","true"
"888","false","0.5","0","false","0.5","1","0","0.01","21","false","true"
"884","false","0.5","0","false","0.5","1","0","0.01","56","false","true"
"890","false","0.5","0","false","0.5","1","0","0.01","25","false","true"
"892","false","0.5","0","false","0.5","1","0","0.01","21","false","true"
"891","false","0.5","0","false","0.5","1","0","0.01","26","false","true"
"893","false","0.5","0","false","0.5","1","0","0.01","18","false","true"
"896","false","0.5","0","false","0.5","1","0","0.01","19","false","true"
"895","false","0.5","0","false","0.5","1","0","0.01","22","false","true"
"894","false","0.5","0","false","0.5","1","0","0.01","26","false","true"
"897","false","0.5","0","false","0.5","1","0","0.01","31","false","true"
"900","false","0.5","0","false","0.5","1","0","0.01","17","false","true"
"898","false","0.5","0","false","0.5","1","0","0.01","20","false","true"
"899","false","0.5","0","false","0.5","1","0","0.01","32","false","true"
"902","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"903","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"901","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"904","false","0.5","0","false","0.5","1","0","0.1","18","false","true"
"906","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"907","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"905","false","0.5","0","false","0.5","1","0","0.1","21","false","true"
"908","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"909","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"911","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"910","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"912","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"913","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"914","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"915","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"917","false","0.5","0","false","0.5","1","0","0.1","12","false","true"
"916","false","0.5","0","false","0.5","1","0","0.1","18","false","true"
"918","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"921","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"920","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"922","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"919","false","0.5","0","false","0.5","1","0","0.1","19","false","true"
"923","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"926","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"925","false","0.5","0","false","0.5","1","0","0.1","28","false","true"
"924","false","0.5","0","false","0.5","1","0","0.1","29","false","true"
"928","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"929","false","0.5","0","false","0.5","1","0","0.1","12","false","true"
"927","false","0.5","0","false","0.5","1","0","0.1","35","false","true"
"931","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"930","false","0.5","0","false","0.5","1","0","0.1","26","false","true"
"932","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"933","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"936","false","0.5","0","false","0.5","1","0","0.1","11","false","true"
"934","false","0.5","0","false","0.5","1","0","0.1","19","false","true"
"935","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"937","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"940","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"939","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"941","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"938","false","0.5","0","false","0.5","1","0","0.1","28","false","true"
"942","false","0.5","0","false","0.5","1","0","0.1","22","false","true"
"945","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"944","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"943","false","0.5","0","false","0.5","1","0","0.1","27","false","true"
"946","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"948","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"947","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"949","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"950","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"952","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"951","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"954","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"956","false","0.5","0","false","0.5","1","0","0.1","12","false","true"
"953","false","0.5","0","false","0.5","1","0","0.1","22","false","true"
"955","false","0.5","0","false","0.5","1","0","0.1","19","false","true"
"957","false","0.5","0","false","0.5","1","0","0.1","12","false","true"
"958","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"961","false","0.5","0","false","0.5","1","0","0.1","12","false","true"
"959","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"960","false","0.5","0","false","0.5","1","0","0.1","19","false","true"
"962","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"963","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"965","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"964","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"969","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"967","false","0.5","0","false","0.5","1","0","0.1","19","false","true"
"968","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"966","false","0.5","0","false","0.5","1","0","0.1","30","false","true"
"971","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"972","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"970","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"973","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"975","false","0.5","0","false","0.5","1","0","0.1","12","false","true"
"976","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"977","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"974","false","0.5","0","false","0.5","1","0","0.1","21","false","true"
"978","false","0.5","0","false","0.5","1","0","0.1","19","false","true"
"979","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"980","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"981","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"984","false","0.5","0","false","0.5","1","0","0.1","11","false","true"
"982","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"983","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"985","false","0.5","0","false","0.5","1","0","0.1","13","false","true"
"986","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"989","false","0.5","0","false","0.5","1","0","0.1","12","false","true"
"987","false","0.5","0","false","0.5","1","0","0.1","18","false","true"
"988","false","0.5","0","false","0.5","1","0","0.1","22","false","true"
"990","false","0.5","0","false","0.5","1","0","0.1","19","false","true"
"992","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"991","false","0.5","0","false","0.5","1","0","0.1","19","false","true"
"993","false","0.5","0","false","0.5","1","0","0.1","20","false","true"
"996","false","0.5","0","false","0.5","1","0","0.1","14","false","true"
"994","false","0.5","0","false","0.5","1","0","0.1","17","false","true"
"995","false","0.5","0","false","0.5","1","0","0.1","26","false","true"
"997","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"998","false","0.5","0","false","0.5","1","0","0.1","15","false","true"
"999","false","0.5","0","false","0.5","1","0","0.1","23","false","true"
"1000","false","0.5","0","false","0.5","1","0","0.1","16","false","true"
"1002","false","0.6","0","false","0.5","1","0","0.01","13","false","true"
"1001","false","0.6","0","false","0.5","1","0","0.01","17","false","true"
"1004","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1006","false","0.6","0","false","0.5","1","0","0.01","15","false","true"
"1003","false","0.6","0","false","0.5","1","0","0.01","24","false","true"
"1005","false","0.6","0","false","0.5","1","0","0.01","19","false","true"
"1007","false","0.6","0","false","0.5","1","0","0.01","19","false","true"
"1010","false","0.6","0","false","0.5","1","0","0.01","17","false","true"
"1009","false","0.6","0","false","0.5","1","0","0.01","24","false","true"
"1008","false","0.6","0","false","0.5","1","0","0.01","24","false","true"
"1012","false","0.6","0","false","0.5","1","0","0.01","17","false","true"
"1011","false","0.6","0","false","0.5","1","0","0.01","23","false","true"
"1013","false","0.6","0","false","0.5","1","0","0.01","19","false","true"
"1014","false","0.6","0","false","0.5","1","0","0.01","17","false","true"
"1015","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1017","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1016","false","0.6","0","false","0.5","1","0","0.01","25","false","true"
"1018","false","0.6","0","false","0.5","1","0","0.01","17","false","true"
"1019","false","0.6","0","false","0.5","1","0","0.01","22","false","true"
"1020","false","0.6","0","false","0.5","1","0","0.01","21","false","true"
"1022","false","0.6","0","false","0.5","1","0","0.01","19","false","true"
"1021","false","0.6","0","false","0.5","1","0","0.01","25","false","true"
"1023","false","0.6","0","false","0.5","1","0","0.01","16","false","true"
"1025","false","0.6","0","false","0.5","1","0","0.01","19","false","true"
"1024","false","0.6","0","false","0.5","1","0","0.01","23","false","true"
"1026","false","0.6","0","false","0.5","1","0","0.01","17","false","true"
"1027","false","0.6","0","false","0.5","1","0","0.01","15","false","true"
"1029","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1030","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1031","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1028","false","0.6","0","false","0.5","1","0","0.01","22","false","true"
"1032","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1033","false","0.6","0","false","0.5","1","0","0.01","17","false","true"
"1035","false","0.6","0","false","0.5","1","0","0.01","13","false","true"
"1037","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1038","false","0.6","0","false","0.5","1","0","0.01","13","false","true"
"1036","false","0.6","0","false","0.5","1","0","0.01","26","false","true"
"1034","false","0.6","0","false","0.5","1","0","0.01","39","false","true"
"1039","false","0.6","0","false","0.5","1","0","0.01","17","false","true"
"1040","false","0.6","0","false","0.5","1","0","0.01","20","false","true"
"1042","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1043","false","0.6","0","false","0.5","1","0","0.01","15","false","true"
"1041","false","0.6","0","false","0.5","1","0","0.01","31","false","true"
"1046","false","0.6","0","false","0.5","1","0","0.01","15","false","true"
"1044","false","0.6","0","false","0.5","1","0","0.01","21","false","true"
"1047","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1045","false","0.6","0","false","0.5","1","0","0.01","23","false","true"
"1048","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1049","false","0.6","0","false","0.5","1","0","0.01","17","false","true"
"1051","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1052","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1053","false","0.6","0","false","0.5","1","0","0.01","21","false","true"
"1054","false","0.6","0","false","0.5","1","0","0.01","24","false","true"
"1055","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1050","false","0.6","0","false","0.5","1","0","0.01","56","false","true"
"1056","false","0.6","0","false","0.5","1","0","0.01","17","false","true"
"1057","false","0.6","0","false","0.5","1","0","0.01","21","false","true"
"1058","false","0.6","0","false","0.5","1","0","0.01","16","false","true"
"1059","false","0.6","0","false","0.5","1","0","0.01","22","false","true"
"1061","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1060","false","0.6","0","false","0.5","1","0","0.01","24","false","true"
"1062","false","0.6","0","false","0.5","1","0","0.01","19","false","true"
"1063","false","0.6","0","false","0.5","1","0","0.01","16","false","true"
"1064","false","0.6","0","false","0.5","1","0","0.01","22","false","true"
"1066","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1065","false","0.6","0","false","0.5","1","0","0.01","25","false","true"
"1067","false","0.6","0","false","0.5","1","0","0.01","24","false","true"
"1069","false","0.6","0","false","0.5","1","0","0.01","20","false","true"
"1070","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1068","false","0.6","0","false","0.5","1","0","0.01","36","false","true"
"1071","false","0.6","0","false","0.5","1","0","0.01","23","false","true"
"1073","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1072","false","0.6","0","false","0.5","1","0","0.01","29","false","true"
"1075","false","0.6","0","false","0.5","1","0","0.01","16","false","true"
"1074","false","0.6","0","false","0.5","1","0","0.01","28","false","true"
"1076","false","0.6","0","false","0.5","1","0","0.01","16","false","true"
"1078","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1079","false","0.6","0","false","0.5","1","0","0.01","16","false","true"
"1080","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1077","false","0.6","0","false","0.5","1","0","0.01","29","false","true"
"1081","false","0.6","0","false","0.5","1","0","0.01","15","false","true"
"1082","false","0.6","0","false","0.5","1","0","0.01","20","false","true"
"1085","false","0.6","0","false","0.5","1","0","0.01","12","false","true"
"1084","false","0.6","0","false","0.5","1","0","0.01","20","false","true"
"1083","false","0.6","0","false","0.5","1","0","0.01","26","false","true"
"1086","false","0.6","0","false","0.5","1","0","0.01","16","false","true"
"1088","false","0.6","0","false","0.5","1","0","0.01","15","false","true"
"1089","false","0.6","0","false","0.5","1","0","0.01","14","false","true"
"1087","false","0.6","0","false","0.5","1","0","0.01","24","false","true"
"1092","false","0.6","0","false","0.5","1","0","0.01","16","false","true"
"1091","false","0.6","0","false","0.5","1","0","0.01","20","false","true"
"1093","false","0.6","0","false","0.5","1","0","0.01","15","false","true"
"1090","false","0.6","0","false","0.5","1","0","0.01","37","false","true"
"1095","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1094","false","0.6","0","false","0.5","1","0","0.01","20","false","true"
"1096","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1097","false","0.6","0","false","0.5","1","0","0.01","19","false","true"
"1098","false","0.6","0","false","0.5","1","0","0.01","19","false","true"
"1100","false","0.6","0","false","0.5","1","0","0.01","18","false","true"
"1101","false","0.6","0","false","0.5","1","0","0.1","11","false","true"
"1099","false","0.6","0","false","0.5","1","0","0.01","23","false","true"
"1102","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1103","false","0.6","0","false","0.5","1","0","0.1","16","false","true"
"1105","false","0.6","0","false","0.5","1","0","0.1","11","false","true"
"1104","false","0.6","0","false","0.5","1","0","0.1","18","false","true"
"1106","false","0.6","0","false","0.5","1","0","0.1","11","false","true"
"1107","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1109","false","0.6","0","false","0.5","1","0","0.1","10","false","true"
"1108","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1110","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1112","false","0.6","0","false","0.5","1","0","0.1","11","false","true"
"1111","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1113","false","0.6","0","false","0.5","1","0","0.1","11","false","true"
"1114","false","0.6","0","false","0.5","1","0","0.1","18","false","true"
"1115","false","0.6","0","false","0.5","1","0","0.1","18","false","true"
"1116","false","0.6","0","false","0.5","1","0","0.1","17","false","true"
"1117","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1118","false","0.6","0","false","0.5","1","0","0.1","16","false","true"
"1121","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1119","false","0.6","0","false","0.5","1","0","0.1","16","false","true"
"1120","false","0.6","0","false","0.5","1","0","0.1","23","false","true"
"1122","false","0.6","0","false","0.5","1","0","0.1","18","false","true"
"1124","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1123","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1125","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1127","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1128","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1129","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1126","false","0.6","0","false","0.5","1","0","0.1","23","false","true"
"1130","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1131","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1132","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1133","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1134","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1135","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1137","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1136","false","0.6","0","false","0.5","1","0","0.1","16","false","true"
"1138","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1139","false","0.6","0","false","0.5","1","0","0.1","16","false","true"
"1140","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1141","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1142","false","0.6","0","false","0.5","1","0","0.1","19","false","true"
"1145","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1144","false","0.6","0","false","0.5","1","0","0.1","17","false","true"
"1143","false","0.6","0","false","0.5","1","0","0.1","19","false","true"
"1146","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1147","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1148","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1149","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1151","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1152","false","0.6","0","false","0.5","1","0","0.1","20","false","true"
"1153","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1154","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1150","false","0.6","0","false","0.5","1","0","0.1","35","false","true"
"1155","false","0.6","0","false","0.5","1","0","0.1","16","false","true"
"1156","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1157","false","0.6","0","false","0.5","1","0","0.1","10","false","true"
"1158","false","0.6","0","false","0.5","1","0","0.1","17","false","true"
"1159","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1160","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1161","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1163","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1165","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1162","false","0.6","0","false","0.5","1","0","0.1","19","false","true"
"1164","false","0.6","0","false","0.5","1","0","0.1","20","false","true"
"1168","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1167","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1166","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1169","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1170","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1172","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1171","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1173","false","0.6","0","false","0.5","1","0","0.1","16","false","true"
"1176","false","0.6","0","false","0.5","1","0","0.1","10","false","true"
"1175","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1174","false","0.6","0","false","0.5","1","0","0.1","16","false","true"
"1178","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1179","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1180","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1177","false","0.6","0","false","0.5","1","0","0.1","18","false","true"
"1182","false","0.6","0","false","0.5","1","0","0.1","10","false","true"
"1181","false","0.6","0","false","0.5","1","0","0.1","17","false","true"
"1183","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1184","false","0.6","0","false","0.5","1","0","0.1","11","false","true"
"1185","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1186","false","0.6","0","false","0.5","1","0","0.1","14","false","true"
"1187","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1188","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1189","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1191","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1192","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1190","false","0.6","0","false","0.5","1","0","0.1","25","false","true"
"1193","false","0.6","0","false","0.5","1","0","0.1","16","false","true"
"1194","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1195","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1196","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1197","false","0.6","0","false","0.5","1","0","0.1","16","false","true"
"1198","false","0.6","0","false","0.5","1","0","0.1","15","false","true"
"1199","false","0.6","0","false","0.5","1","0","0.1","13","false","true"
"1200","false","0.6","0","false","0.5","1","0","0.1","12","false","true"
"1201","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1202","false","0.7","0","false","0.5","1","0","0.01","18","false","true"
"1203","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1204","false","0.7","0","false","0.5","1","0","0.01","18","false","true"
"1205","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1206","false","0.7","0","false","0.5","1","0","0.01","20","false","true"
"1207","false","0.7","0","false","0.5","1","0","0.01","22","false","true"
"1209","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1208","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1212","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1210","false","0.7","0","false","0.5","1","0","0.01","23","false","true"
"1213","false","0.7","0","false","0.5","1","0","0.01","18","false","true"
"1211","false","0.7","0","false","0.5","1","0","0.01","21","false","true"
"1214","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1216","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1215","false","0.7","0","false","0.5","1","0","0.01","20","false","true"
"1217","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1218","false","0.7","0","false","0.5","1","0","0.01","14","false","true"
"1219","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1220","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1221","false","0.7","0","false","0.5","1","0","0.01","18","false","true"
"1223","false","0.7","0","false","0.5","1","0","0.01","11","false","true"
"1222","false","0.7","0","false","0.5","1","0","0.01","21","false","true"
