"[run number]","mr_marker","random-pairing","game","initial_proportion_ethnic_learning","mr_learning_style","ethnic_bias?","mr_strategy","[step]","success?","collapse?"
"975","0","0.2","1","0.5","0","true","0","382","true","false"
"972","0","0.2","1","0.5","0","true","0","709","true","false"
"977","0","0.2","1","0.5","0","true","0","484","true","false"
"979","0","0.2","1","0.5","0","true","0","400","true","false"
"981","0","0.2","1","0.5","0","true","0","291","true","false"
"980","0","0.2","1","0.5","0","true","0","301","true","false"
"978","0","0.2","1","0.5","0","true","0","824","true","false"
"985","0","0.2","1","0.5","0","true","0","297","true","false"
"984","0","0.2","1","0.5","0","true","0","299","true","false"
"982","0","0.2","1","0.5","0","true","0","612","true","false"
"983","0","0.2","1","0.5","0","true","0","503","true","false"
"987","0","0.2","1","0.5","0","true","0","273","true","false"
"988","0","0.2","1","0.5","0","true","0","338","true","false"
"986","0","0.2","1","0.5","0","true","0","583","true","false"
"990","0","0.2","1","0.5","0","true","0","299","true","false"
"991","0","0.2","1","0.5","0","true","0","345","true","false"
"994","0","0.2","1","0.5","0","true","0","507","true","false"
"992","0","0.2","1","0.5","0","true","0","702","true","false"
"993","0","0.2","1","0.5","0","true","0","502","true","false"
"989","0","0.2","1","0.5","0","true","0","1264","true","false"
"996","0","0.2","1","0.5","0","true","0","402","true","false"
"997","0","0.2","1","0.5","0","true","0","509","true","false"
"998","0","0.2","1","0.5","0","true","0","614","true","false"
"1001","0","0.3","1","0.1","0","true","0","13","false","true"
"1002","0","0.3","1","0.1","0","true","0","10","false","true"
"1003","0","0.3","1","0.1","0","true","0","13","false","true"
"1004","0","0.3","1","0.1","0","true","0","16","false","true"
"1005","0","0.3","1","0.1","0","true","0","17","false","true"
"1006","0","0.3","1","0.1","0","true","0","13","false","true"
"999","0","0.2","1","0.5","0","true","0","432","true","false"
"1007","0","0.3","1","0.1","0","true","0","11","false","true"
"1008","0","0.3","1","0.1","0","true","0","15","false","true"
"1009","0","0.3","1","0.1","0","true","0","15","false","true"
"1011","0","0.3","1","0.1","0","true","0","14","false","true"
"1010","0","0.3","1","0.1","0","true","0","14","false","true"
"1013","0","0.3","1","0.1","0","true","0","13","false","true"
"1012","0","0.3","1","0.1","0","true","0","14","false","true"
"1014","0","0.3","1","0.1","0","true","0","15","false","true"
"1015","0","0.3","1","0.1","0","true","0","16","false","true"
"1016","0","0.3","1","0.1","0","true","0","15","false","true"
"1017","0","0.3","1","0.1","0","true","0","24","false","true"
"1018","0","0.3","1","0.1","0","true","0","15","false","true"
"1020","0","0.3","1","0.1","0","true","0","15","false","true"
"1019","0","0.3","1","0.1","0","true","0","20","false","true"
"1022","0","0.3","1","0.1","0","true","0","14","false","true"
"1021","0","0.3","1","0.1","0","true","0","16","false","true"
"1023","0","0.3","1","0.1","0","true","0","13","false","true"
"1024","0","0.3","1","0.1","0","true","0","12","false","true"
"1026","0","0.3","1","0.1","0","true","0","16","false","true"
"1025","0","0.3","1","0.1","0","true","0","17","false","true"
"1028","0","0.3","1","0.1","0","true","0","13","false","true"
"1027","0","0.3","1","0.1","0","true","0","24","false","true"
"995","0","0.2","1","0.5","0","true","0","1080","true","false"
"1029","0","0.3","1","0.1","0","true","0","16","false","true"
"1030","0","0.3","1","0.1","0","true","0","15","false","true"
"1031","0","0.3","1","0.1","0","true","0","11","false","true"
"1032","0","0.3","1","0.1","0","true","0","13","false","true"
"1000","0","0.2","1","0.5","0","true","0","273","true","false"
"1034","0","0.3","1","0.1","0","true","0","12","false","true"
"1033","0","0.3","1","0.1","0","true","0","16","false","true"
"1036","0","0.3","1","0.1","0","true","0","14","false","true"
"1035","0","0.3","1","0.1","0","true","0","19","false","true"
"1037","0","0.3","1","0.1","0","true","0","13","false","true"
"1038","0","0.3","1","0.1","0","true","0","14","false","true"
"1039","0","0.3","1","0.1","0","true","0","12","false","true"
"1042","0","0.3","1","0.1","0","true","0","11","false","true"
"1041","0","0.3","1","0.1","0","true","0","15","false","true"
"1040","0","0.3","1","0.1","0","true","0","20","false","true"
"1043","0","0.3","1","0.1","0","true","0","14","false","true"
"1045","0","0.3","1","0.1","0","true","0","13","false","true"
"1044","0","0.3","1","0.1","0","true","0","13","false","true"
"1046","0","0.3","1","0.1","0","true","0","13","false","true"
"1048","0","0.3","1","0.1","0","true","0","12","false","true"
"1050","0","0.3","1","0.1","0","true","0","13","false","true"
"1047","0","0.3","1","0.1","0","true","0","14","false","true"
"1049","0","0.3","1","0.1","0","true","0","16","false","true"
"1051","0","0.3","1","0.1","0","true","0","17","false","true"
"1052","0","0.3","1","0.1","0","true","0","14","false","true"
"1054","0","0.3","1","0.1","0","true","0","14","false","true"
"1053","0","0.3","1","0.1","0","true","0","16","false","true"
"1056","0","0.3","1","0.1","0","true","0","13","false","true"
"1055","0","0.3","1","0.1","0","true","0","14","false","true"
"1057","0","0.3","1","0.1","0","true","0","14","false","true"
"1058","0","0.3","1","0.1","0","true","0","13","false","true"
"1060","0","0.3","1","0.1","0","true","0","10","false","true"
"1061","0","0.3","1","0.1","0","true","0","12","false","true"
"1059","0","0.3","1","0.1","0","true","0","19","false","true"
"1063","0","0.3","1","0.1","0","true","0","14","false","true"
"1062","0","0.3","1","0.1","0","true","0","15","false","true"
"1065","0","0.3","1","0.1","0","true","0","15","false","true"
"1066","0","0.3","1","0.1","0","true","0","12","false","true"
"1064","0","0.3","1","0.1","0","true","0","22","false","true"
"1067","0","0.3","1","0.1","0","true","0","11","false","true"
"1068","0","0.3","1","0.1","0","true","0","15","false","true"
"1070","0","0.3","1","0.1","0","true","0","13","false","true"
"1069","0","0.3","1","0.1","0","true","0","15","false","true"
"1071","0","0.3","1","0.1","0","true","0","12","false","true"
"1074","0","0.3","1","0.1","0","true","0","12","false","true"
"1073","0","0.3","1","0.1","0","true","0","16","false","true"
"1072","0","0.3","1","0.1","0","true","0","21","false","true"
"1075","0","0.3","1","0.1","0","true","0","14","false","true"
"1076","0","0.3","1","0.1","0","true","0","13","false","true"
"1077","0","0.3","1","0.1","0","true","0","18","false","true"
"1078","0","0.3","1","0.1","0","true","0","14","false","true"
"1079","0","0.3","1","0.1","0","true","0","14","false","true"
"1080","0","0.3","1","0.1","0","true","0","18","false","true"
"1081","0","0.3","1","0.1","0","true","0","11","false","true"
"1082","0","0.3","1","0.1","0","true","0","11","false","true"
"1084","0","0.3","1","0.1","0","true","0","12","false","true"
"1083","0","0.3","1","0.1","0","true","0","15","false","true"
"1086","0","0.3","1","0.1","0","true","0","14","false","true"
"1085","0","0.3","1","0.1","0","true","0","18","false","true"
"1087","0","0.3","1","0.1","0","true","0","13","false","true"
"1088","0","0.3","1","0.1","0","true","0","13","false","true"
"1090","0","0.3","1","0.1","0","true","0","15","false","true"
"1089","0","0.3","1","0.1","0","true","0","17","false","true"
"1091","0","0.3","1","0.1","0","true","0","18","false","true"
"1093","0","0.3","1","0.1","0","true","0","18","false","true"
"1092","0","0.3","1","0.1","0","true","0","17","false","true"
"1095","0","0.3","1","0.1","0","true","0","15","false","true"
"1094","0","0.3","1","0.1","0","true","0","25","false","true"
"1096","0","0.3","1","0.1","0","true","0","16","false","true"
"1099","0","0.3","1","0.1","0","true","0","12","false","true"
"1097","0","0.3","1","0.1","0","true","0","13","false","true"
"1098","0","0.3","1","0.1","0","true","0","15","false","true"
"1100","0","0.3","1","0.1","0","true","0","10","false","true"
"1101","0","0.3","1","0.2","0","true","0","17","false","true"
"1104","0","0.3","1","0.2","0","true","0","12","false","true"
"1103","0","0.3","1","0.2","0","true","0","28","false","true"
"1102","0","0.3","1","0.2","0","true","0","17","false","true"
"1106","0","0.3","1","0.2","0","true","0","13","false","true"
"1105","0","0.3","1","0.2","0","true","0","15","false","true"
"1107","0","0.3","1","0.2","0","true","0","15","false","true"
"1109","0","0.3","1","0.2","0","true","0","15","false","true"
"1110","0","0.3","1","0.2","0","true","0","17","false","true"
"1108","0","0.3","1","0.2","0","true","0","18","false","true"
"1112","0","0.3","1","0.2","0","true","0","15","false","true"
"1113","0","0.3","1","0.2","0","true","0","21","false","true"
"1111","0","0.3","1","0.2","0","true","0","29","false","true"
"1115","0","0.3","1","0.2","0","true","0","15","false","true"
"1118","0","0.3","1","0.2","0","true","0","13","false","true"
"1117","0","0.3","1","0.2","0","true","0","20","false","true"
"1114","0","0.3","1","0.2","0","true","0","23","false","true"
"1116","0","0.3","1","0.2","0","true","0","32","false","true"
"1119","0","0.3","1","0.2","0","true","0","13","false","true"
"1120","0","0.3","1","0.2","0","true","0","15","false","true"
"1121","0","0.3","1","0.2","0","true","0","16","false","true"
"1122","0","0.3","1","0.2","0","true","0","21","false","true"
"1124","0","0.3","1","0.2","0","true","0","15","false","true"
"1123","0","0.3","1","0.2","0","true","0","22","false","true"
"1126","0","0.3","1","0.2","0","true","0","12","false","true"
"1128","0","0.3","1","0.2","0","true","0","12","false","true"
"1127","0","0.3","1","0.2","0","true","0","16","false","true"
"1125","0","0.3","1","0.2","0","true","0","17","false","true"
"1129","0","0.3","1","0.2","0","true","0","13","false","true"
"1131","0","0.3","1","0.2","0","true","0","19","false","true"
"1130","0","0.3","1","0.2","0","true","0","23","false","true"
"1133","0","0.3","1","0.2","0","true","0","18","false","true"
"1134","0","0.3","1","0.2","0","true","0","15","false","true"
"1135","0","0.3","1","0.2","0","true","0","18","false","true"
"1136","0","0.3","1","0.2","0","true","0","15","false","true"
"1137","0","0.3","1","0.2","0","true","0","16","false","true"
"1132","0","0.3","1","0.2","0","true","0","28","false","true"
"1138","0","0.3","1","0.2","0","true","0","13","false","true"
"1139","0","0.3","1","0.2","0","true","0","18","false","true"
"1140","0","0.3","1","0.2","0","true","0","16","false","true"
"1142","0","0.3","1","0.2","0","true","0","14","false","true"
"1141","0","0.3","1","0.2","0","true","0","14","false","true"
"1143","0","0.3","1","0.2","0","true","0","12","false","true"
"1144","0","0.3","1","0.2","0","true","0","15","false","true"
"1145","0","0.3","1","0.2","0","true","0","16","false","true"
"1147","0","0.3","1","0.2","0","true","0","14","false","true"
"1148","0","0.3","1","0.2","0","true","0","15","false","true"
"1150","0","0.3","1","0.2","0","true","0","13","false","true"
"1149","0","0.3","1","0.2","0","true","0","17","false","true"
"1151","0","0.3","1","0.2","0","true","0","17","false","true"
"1146","0","0.3","1","0.2","0","true","0","28","false","true"
"1152","0","0.3","1","0.2","0","true","0","19","false","true"
"1154","0","0.3","1","0.2","0","true","0","14","false","true"
"1153","0","0.3","1","0.2","0","true","0","27","false","true"
"1156","0","0.3","1","0.2","0","true","0","14","false","true"
"1158","0","0.3","1","0.2","0","true","0","14","false","true"
"1155","0","0.3","1","0.2","0","true","0","19","false","true"
"1157","0","0.3","1","0.2","0","true","0","17","false","true"
"1159","0","0.3","1","0.2","0","true","0","25","false","true"
"1162","0","0.3","1","0.2","0","true","0","16","false","true"
"1161","0","0.3","1","0.2","0","true","0","13","false","true"
"1160","0","0.3","1","0.2","0","true","0","25","false","true"
"1163","0","0.3","1","0.2","0","true","0","16","false","true"
"1166","0","0.3","1","0.2","0","true","0","13","false","true"
"1165","0","0.3","1","0.2","0","true","0","16","false","true"
"1164","0","0.3","1","0.2","0","true","0","28","false","true"
"1167","0","0.3","1","0.2","0","true","0","14","false","true"
"1170","0","0.3","1","0.2","0","true","0","15","false","true"
"1171","0","0.3","1","0.2","0","true","0","17","false","true"
"1168","0","0.3","1","0.2","0","true","0","28","false","true"
"1169","0","0.3","1","0.2","0","true","0","19","false","true"
"1172","0","0.3","1","0.2","0","true","0","14","false","true"
"1173","0","0.3","1","0.2","0","true","0","13","false","true"
"1174","0","0.3","1","0.2","0","true","0","13","false","true"
"1177","0","0.3","1","0.2","0","true","0","15","false","true"
"1176","0","0.3","1","0.2","0","true","0","18","false","true"
"1175","0","0.3","1","0.2","0","true","0","14","false","true"
"1178","0","0.3","1","0.2","0","true","0","19","false","true"
"1180","0","0.3","1","0.2","0","true","0","13","false","true"
"1179","0","0.3","1","0.2","0","true","0","17","false","true"
"1181","0","0.3","1","0.2","0","true","0","14","false","true"
"1182","0","0.3","1","0.2","0","true","0","21","false","true"
"1184","0","0.3","1","0.2","0","true","0","14","false","true"
"1183","0","0.3","1","0.2","0","true","0","17","false","true"
"1187","0","0.3","1","0.2","0","true","0","18","false","true"
"1186","0","0.3","1","0.2","0","true","0","23","false","true"
"1188","0","0.3","1","0.2","0","true","0","22","false","true"
"1185","0","0.3","1","0.2","0","true","0","20","false","true"
"1189","0","0.3","1","0.2","0","true","0","13","false","true"
"1190","0","0.3","1","0.2","0","true","0","17","false","true"
"1191","0","0.3","1","0.2","0","true","0","17","false","true"
"1193","0","0.3","1","0.2","0","true","0","17","false","true"
"1192","0","0.3","1","0.2","0","true","0","15","false","true"
"1194","0","0.3","1","0.2","0","true","0","18","false","true"
"1195","0","0.3","1","0.2","0","true","0","18","false","true"
"1196","0","0.3","1","0.2","0","true","0","16","false","true"
"1197","0","0.3","1","0.2","0","true","0","14","false","true"
"1198","0","0.3","1","0.2","0","true","0","14","false","true"
"1200","0","0.3","1","0.2","0","true","0","15","false","true"
"1199","0","0.3","1","0.2","0","true","0","24","false","true"
"1202","0","0.3","1","0.3","0","true","0","17","false","true"
"1203","0","0.3","1","0.3","0","true","0","15","false","true"
"1204","0","0.3","1","0.3","0","true","0","16","false","true"
"1201","0","0.3","1","0.3","0","true","0","25","false","true"
"1206","0","0.3","1","0.3","0","true","0","16","false","true"
"1207","0","0.3","1","0.3","0","true","0","14","false","true"
"1205","0","0.3","1","0.3","0","true","0","24","false","true"
"1211","0","0.3","1","0.3","0","true","0","14","false","true"
"1209","0","0.3","1","0.3","0","true","0","23","false","true"
"1210","0","0.3","1","0.3","0","true","0","22","false","true"
"1208","0","0.3","1","0.3","0","true","0","19","false","true"
"1212","0","0.3","1","0.3","0","true","0","17","false","true"
"1214","0","0.3","1","0.3","0","true","0","17","false","true"
"1216","0","0.3","1","0.3","0","true","0","14","false","true"
"1213","0","0.3","1","0.3","0","true","0","28","false","true"
"1215","0","0.3","1","0.3","0","true","0","17","false","true"
"1218","0","0.3","1","0.3","0","true","0","15","false","true"
"1217","0","0.3","1","0.3","0","true","0","22","false","true"
"1219","0","0.3","1","0.3","0","true","0","16","false","true"
"1221","0","0.3","1","0.3","0","true","0","19","false","true"
"1222","0","0.3","1","0.3","0","true","0","23","false","true"
"1223","0","0.3","1","0.3","0","true","0","23","false","true"
"1220","0","0.3","1","0.3","0","true","0","23","false","true"
"1224","0","0.3","1","0.3","0","true","0","19","false","true"
"1225","0","0.3","1","0.3","0","true","0","22","false","true"
"1226","0","0.3","1","0.3","0","true","0","20","false","true"
"1227","0","0.3","1","0.3","0","true","0","17","false","true"
"1230","0","0.3","1","0.3","0","true","0","12","false","true"
"1229","0","0.3","1","0.3","0","true","0","20","false","true"
"1232","0","0.3","1","0.3","0","true","0","20","false","true"
"1233","0","0.3","1","0.3","0","true","0","17","false","true"
"1235","0","0.3","1","0.3","0","true","0","16","false","true"
"1231","0","0.3","1","0.3","0","true","0","31","false","true"
"1234","0","0.3","1","0.3","0","true","0","21","false","true"
"1236","0","0.3","1","0.3","0","true","0","14","false","true"
"1238","0","0.3","1","0.3","0","true","0","20","false","true"
"1237","0","0.3","1","0.3","0","true","0","17","false","true"
"1240","0","0.3","1","0.3","0","true","0","17","false","true"
"1241","0","0.3","1","0.3","0","true","0","22","false","true"
"1242","0","0.3","1","0.3","0","true","0","21","false","true"
"1243","0","0.3","1","0.3","0","true","0","16","false","true"
"1244","0","0.3","1","0.3","0","true","0","24","false","true"
"1246","0","0.3","1","0.3","0","true","0","23","false","true"
"1247","0","0.3","1","0.3","0","true","0","18","false","true"
"1245","0","0.3","1","0.3","0","true","0","30","false","true"
"1248","0","0.3","1","0.3","0","true","0","21","false","true"
"1250","0","0.3","1","0.3","0","true","0","20","false","true"
"1251","0","0.3","1","0.3","0","true","0","24","false","true"
"1249","0","0.3","1","0.3","0","true","0","47","false","true"
"1252","0","0.3","1","0.3","0","true","0","16","false","true"
"1253","0","0.3","1","0.3","0","true","0","16","false","true"
"1254","0","0.3","1","0.3","0","true","0","14","false","true"
"1256","0","0.3","1","0.3","0","true","0","17","false","true"
"1255","0","0.3","1","0.3","0","true","0","22","false","true"
"1239","0","0.3","1","0.3","0","true","0","256","true","false"
"1257","0","0.3","1","0.3","0","true","0","24","false","true"
"1260","0","0.3","1","0.3","0","true","0","13","false","true"
"1259","0","0.3","1","0.3","0","true","0","22","false","true"
"1258","0","0.3","1","0.3","0","true","0","26","false","true"
"1261","0","0.3","1","0.3","0","true","0","19","false","true"
"1228","0","0.3","1","0.3","0","true","0","367","true","false"
"1264","0","0.3","1","0.3","0","true","0","17","false","true"
"1262","0","0.3","1","0.3","0","true","0","34","false","true"
"1263","0","0.3","1","0.3","0","true","0","30","false","true"
"1265","0","0.3","1","0.3","0","true","0","25","false","true"
"1266","0","0.3","1","0.3","0","true","0","20","false","true"
"1267","0","0.3","1","0.3","0","true","0","26","false","true"
"1270","0","0.3","1","0.3","0","true","0","17","false","true"
"1269","0","0.3","1","0.3","0","true","0","21","false","true"
"1271","0","0.3","1","0.3","0","true","0","17","false","true"
"1268","0","0.3","1","0.3","0","true","0","23","false","true"
"1273","0","0.3","1","0.3","0","true","0","15","false","true"
"1272","0","0.3","1","0.3","0","true","0","20","false","true"
"1276","0","0.3","1","0.3","0","true","0","15","false","true"
"1274","0","0.3","1","0.3","0","true","0","24","false","true"
"1277","0","0.3","1","0.3","0","true","0","18","false","true"
"1275","0","0.3","1","0.3","0","true","0","19","false","true"
"1279","0","0.3","1","0.3","0","true","0","20","false","true"
"1280","0","0.3","1","0.3","0","true","0","17","false","true"
"1281","0","0.3","1","0.3","0","true","0","12","false","true"
"1283","0","0.3","1","0.3","0","true","0","18","false","true"
"1282","0","0.3","1","0.3","0","true","0","22","false","true"
"1284","0","0.3","1","0.3","0","true","0","14","false","true"
"1285","0","0.3","1","0.3","0","true","0","18","false","true"
"1286","0","0.3","1","0.3","0","true","0","22","false","true"
"1288","0","0.3","1","0.3","0","true","0","13","false","true"
"1287","0","0.3","1","0.3","0","true","0","20","false","true"
"1290","0","0.3","1","0.3","0","true","0","18","false","true"
"1289","0","0.3","1","0.3","0","true","0","33","false","true"
"1291","0","0.3","1","0.3","0","true","0","21","false","true"
"1292","0","0.3","1","0.3","0","true","0","20","false","true"
"1293","0","0.3","1","0.3","0","true","0","17","false","true"
"1294","0","0.3","1","0.3","0","true","0","21","false","true"
"1295","0","0.3","1","0.3","0","true","0","22","false","true"
"1296","0","0.3","1","0.3","0","true","0","32","false","true"
"1298","0","0.3","1","0.3","0","true","0","14","false","true"
"1297","0","0.3","1","0.3","0","true","0","22","false","true"
"1278","0","0.3","1","0.3","0","true","0","179","true","false"
"1299","0","0.3","1","0.3","0","true","0","21","false","true"
"1300","0","0.3","1","0.3","0","true","0","23","false","true"
"1301","0","0.3","1","0.4","0","true","0","24","false","true"
"1302","0","0.3","1","0.4","0","true","0","24","false","true"
"1305","0","0.3","1","0.4","0","true","0","26","false","true"
"1306","0","0.3","1","0.4","0","true","0","36","false","true"
"1307","0","0.3","1","0.4","0","true","0","23","false","true"
"1308","0","0.3","1","0.4","0","true","0","47","false","true"
"1309","0","0.3","1","0.4","0","true","0","27","false","true"
"1310","0","0.3","1","0.4","0","true","0","18","false","true"
"1311","0","0.3","1","0.4","0","true","0","22","false","true"
"1312","0","0.3","1","0.4","0","true","0","20","false","true"
"1314","0","0.3","1","0.4","0","true","0","26","false","true"
"1315","0","0.3","1","0.4","0","true","0","19","false","true"
"1316","0","0.3","1","0.4","0","true","0","23","false","true"
"1317","0","0.3","1","0.4","0","true","0","21","false","true"
"1318","0","0.3","1","0.4","0","true","0","27","false","true"
"1319","0","0.3","1","0.4","0","true","0","31","false","true"
"1303","0","0.3","1","0.4","0","true","0","342","true","false"
"1320","0","0.3","1","0.4","0","true","0","19","false","true"
"1321","0","0.3","1","0.4","0","true","0","28","false","true"
"1322","0","0.3","1","0.4","0","true","0","27","false","true"
"1313","0","0.3","1","0.4","0","true","0","191","true","false"
"1304","0","0.3","1","0.4","0","true","0","376","true","false"
"1323","0","0.3","1","0.4","0","true","0","22","false","true"
"1326","0","0.3","1","0.4","0","true","0","16","false","true"
"1325","0","0.3","1","0.4","0","true","0","17","false","true"
"1324","0","0.3","1","0.4","0","true","0","26","false","true"
"1327","0","0.3","1","0.4","0","true","0","23","false","true"
"1328","0","0.3","1","0.4","0","true","0","23","false","true"
"1330","0","0.3","1","0.4","0","true","0","19","false","true"
"1329","0","0.3","1","0.4","0","true","0","23","false","true"
"1331","0","0.3","1","0.4","0","true","0","25","false","true"
"1332","0","0.3","1","0.4","0","true","0","35","false","true"
"1335","0","0.3","1","0.4","0","true","0","28","false","true"
"1334","0","0.3","1","0.4","0","true","0","39","false","true"
"1336","0","0.3","1","0.4","0","true","0","23","false","true"
"1338","0","0.3","1","0.4","0","true","0","25","false","true"
"1337","0","0.3","1","0.4","0","true","0","33","false","true"
"1340","0","0.3","1","0.4","0","true","0","24","false","true"
"1341","0","0.3","1","0.4","0","true","0","35","false","true"
"1342","0","0.3","1","0.4","0","true","0","16","false","true"
"1344","0","0.3","1","0.4","0","true","0","27","false","true"
"1339","0","0.3","1","0.4","0","true","0","223","true","false"
"1346","0","0.3","1","0.4","0","true","0","39","false","true"
"1343","0","0.3","1","0.4","0","true","0","207","true","false"
"1348","0","0.3","1","0.4","0","true","0","105","false","true"
"1349","0","0.3","1","0.4","0","true","0","18","false","true"
"1350","0","0.3","1","0.4","0","true","0","26","false","true"
"1351","0","0.3","1","0.4","0","true","0","22","false","true"
"1352","0","0.3","1","0.4","0","true","0","21","false","true"
"1353","0","0.3","1","0.4","0","true","0","42","false","true"
"1333","0","0.3","1","0.4","0","true","0","641","true","false"
"1354","0","0.3","1","0.4","0","true","0","35","false","true"
"1355","0","0.3","1","0.4","0","true","0","19","false","true"
"1356","0","0.3","1","0.4","0","true","0","24","false","true"
"1358","0","0.3","1","0.4","0","true","0","28","false","true"
"1347","0","0.3","1","0.4","0","true","0","368","true","false"
"1360","0","0.3","1","0.4","0","true","0","32","false","true"
"1359","0","0.3","1","0.4","0","true","0","38","false","true"
"1361","0","0.3","1","0.4","0","true","0","22","false","true"
"1345","0","0.3","1","0.4","0","true","0","504","true","false"
"1364","0","0.3","1","0.4","0","true","0","31","false","true"
"1365","0","0.3","1","0.4","0","true","0","22","false","true"
"1366","0","0.3","1","0.4","0","true","0","21","false","true"
"1367","0","0.3","1","0.4","0","true","0","24","false","true"
"1362","0","0.3","1","0.4","0","true","0","220","true","false"
"1368","0","0.3","1","0.4","0","true","0","21","false","true"
"1370","0","0.3","1","0.4","0","true","0","13","false","true"
"1369","0","0.3","1","0.4","0","true","0","26","false","true"
"1357","0","0.3","1","0.4","0","true","0","335","true","false"
"1363","0","0.3","1","0.4","0","true","0","254","true","false"
"1372","0","0.3","1","0.4","0","true","0","36","false","true"
"1371","0","0.3","1","0.4","0","true","0","32","false","true"
"1373","0","0.3","1","0.4","0","true","0","37","false","true"
"1375","0","0.3","1","0.4","0","true","0","26","false","true"
"1377","0","0.3","1","0.4","0","true","0","23","false","true"
"1378","0","0.3","1","0.4","0","true","0","32","false","true"
"1379","0","0.3","1","0.4","0","true","0","44","false","true"
"1380","0","0.3","1","0.4","0","true","0","29","false","true"
"1381","0","0.3","1","0.4","0","true","0","22","false","true"
"1382","0","0.3","1","0.4","0","true","0","25","false","true"
"1383","0","0.3","1","0.4","0","true","0","18","false","true"
"1384","0","0.3","1","0.4","0","true","0","22","false","true"
"1386","0","0.3","1","0.4","0","true","0","27","false","true"
"1387","0","0.3","1","0.4","0","true","0","27","false","true"
"1388","0","0.3","1","0.4","0","true","0","42","false","true"
"1389","0","0.3","1","0.4","0","true","0","27","false","true"
"1385","0","0.3","1","0.4","0","true","0","174","true","false"
"1391","0","0.3","1","0.4","0","true","0","17","false","true"
"1392","0","0.3","1","0.4","0","true","0","16","false","true"
"1374","0","0.3","1","0.4","0","true","0","349","true","false"
"1393","0","0.3","1","0.4","0","true","0","22","false","true"
"1394","0","0.3","1","0.4","0","true","0","23","false","true"
"1395","0","0.3","1","0.4","0","true","0","21","false","true"
"1396","0","0.3","1","0.4","0","true","0","30","false","true"
"1398","0","0.3","1","0.4","0","true","0","35","false","true"
"1399","0","0.3","1","0.4","0","true","0","36","false","true"
"1376","0","0.3","1","0.4","0","true","0","397","true","false"
"1400","0","0.3","1","0.4","0","true","0","29","false","true"
"1401","0","0.3","1","0.5","0","true","0","59","false","true"
"1397","0","0.3","1","0.4","0","true","0","329","true","false"
"1390","0","0.3","1","0.4","0","true","0","433","true","false"
"1405","0","0.3","1","0.5","0","true","0","18","false","true"
"1403","0","0.3","1","0.5","0","true","0","196","true","false"
"1402","0","0.3","1","0.5","0","true","0","330","true","false"
"1407","0","0.3","1","0.5","0","true","0","25","false","true"
"1404","0","0.3","1","0.5","0","true","0","171","true","false"
"1410","0","0.3","1","0.5","0","true","0","32","false","true"
"1406","0","0.3","1","0.5","0","true","0","313","true","false"
"1412","0","0.3","1","0.5","0","true","0","22","false","true"
"1413","0","0.3","1","0.5","0","true","0","32","false","true"
"1414","0","0.3","1","0.5","0","true","0","24","false","true"
"1415","0","0.3","1","0.5","0","true","0","25","false","true"
"1411","0","0.3","1","0.5","0","true","0","368","true","false"
"1408","0","0.3","1","0.5","0","true","0","453","true","false"
"1418","0","0.3","1","0.5","0","true","0","21","false","true"
"1409","0","0.3","1","0.5","0","true","0","479","true","false"
"1417","0","0.3","1","0.5","0","true","0","247","true","false"
"1421","0","0.3","1","0.5","0","true","0","24","false","true"
"1416","0","0.3","1","0.5","0","true","0","494","true","false"
"1419","0","0.3","1","0.5","0","true","0","546","true","false"
"1424","0","0.3","1","0.5","0","true","0","46","false","true"
"1423","0","0.3","1","0.5","0","true","0","318","true","false"
"1426","0","0.3","1","0.5","0","true","0","21","false","true"
"1420","0","0.3","1","0.5","0","true","0","559","true","false"
"1427","0","0.3","1","0.5","0","true","0","191","true","false"
"1425","0","0.3","1","0.5","0","true","0","315","true","false"
"1422","0","0.3","1","0.5","0","true","0","673","true","false"
"1428","0","0.3","1","0.5","0","true","0","346","true","false"
"1431","0","0.3","1","0.5","0","true","0","373","true","false"
"1430","0","0.3","1","0.5","0","true","0","397","true","false"
"1433","0","0.3","1","0.5","0","true","0","271","true","false"
"1434","0","0.3","1","0.5","0","true","0","302","true","false"
"1432","0","0.3","1","0.5","0","true","0","324","true","false"
"1437","0","0.3","1","0.5","0","true","0","25","false","true"
"1435","0","0.3","1","0.5","0","true","0","211","true","false"
"1429","0","0.3","1","0.5","0","true","0","1158","true","false"
"1439","0","0.3","1","0.5","0","true","0","373","true","false"
"1438","0","0.3","1","0.5","0","true","0","407","true","false"
"1436","0","0.3","1","0.5","0","true","0","534","true","false"
"1443","0","0.3","1","0.5","0","true","0","58","false","true"
"1442","0","0.3","1","0.5","0","true","0","179","true","false"
"1440","0","0.3","1","0.5","0","true","0","371","true","false"
"1446","0","0.3","1","0.5","0","true","0","23","false","true"
"1441","0","0.3","1","0.5","0","true","0","300","true","false"
"1444","0","0.3","1","0.5","0","true","0","422","true","false"
"1445","0","0.3","1","0.5","0","true","0","252","true","false"
"1450","0","0.3","1","0.5","0","true","0","35","false","true"
"1447","0","0.3","1","0.5","0","true","0","321","true","false"
"1448","0","0.3","1","0.5","0","true","0","333","true","false"
"1453","0","0.3","1","0.5","0","true","0","33","false","true"
"1449","0","0.3","1","0.5","0","true","0","383","true","false"
"1454","0","0.3","1","0.5","0","true","0","324","true","false"
"1452","0","0.3","1","0.5","0","true","0","412","true","false"
"1451","0","0.3","1","0.5","0","true","0","399","true","false"
"1455","0","0.3","1","0.5","0","true","0","237","true","false"
